country,country_code,date,cumulative_vaccinations,daily_vaccinations
India,IND,2024-03-16,2206796500.0,4800.0
India,IND,2024-03-17,2206802200.0,5700.0
India,IND,2024-03-18,2206802700.0,500.0
India,IND,2024-03-19,2206810600.0,7900.0
India,IND,2024-03-20,2206820400.0,9800.0
India,IND,2024-03-21,2206828500.0,8100.0
India,IND,2024-03-22,2206834200.0,5700.0
India,IND,2024-03-23,2206839800.0,5600.0
India,IND,2024-03-24,2206844000.0,4200.0
India,IND,2024-03-25,2206844700.0,700.0
India,IND,2024-03-26,2206846500.0,1800.0
India,IND,2024-03-27,2206856700.0,10200.0
India,IND,2024-03-28,2206864100.0,7400.0
India,IND,2024-03-29,2206865700.0,1600.0
India,IND,2024-03-30,2206865700.0,0.0
India,IND,2024-03-31,2206866000.0,300.0
India,IND,2024-04-01,2206866000.0,0.0
India,IND,2024-04-02,2206866000.0,0.0
India,IND,2024-04-03,2206866000.0,0.0
India,IND,2024-04-04,2206866000.0,0.0
India,IND,2024-04-05,2206866000.0,0.0
India,IND,2024-04-06,2206866000.0,0.0
India,IND,2024-04-07,2206866000.0,0.0
India,IND,2024-04-08,2206866000.0,0.0
India,IND,2024-04-09,2206866000.0,0.0
India,IND,2024-04-10,2206866200.0,200.0
India,IND,2024-04-11,2206866200.0,0.0
India,IND,2024-04-12,2206866200.0,0.0
India,IND,2024-04-13,2206866200.0,0.0
India,IND,2024-04-14,2206866200.0,0.0
India,IND,2024-04-15,2206866200.0,0.0
India,IND,2024-04-16,2206866200.0,0.0
India,IND,2024-04-17,2206866200.0,0.0
India,IND,2024-04-18,2206866200.0,0.0
India,IND,2024-04-19,2206866200.0,0.0
India,IND,2024-04-20,2206866200.0,0.0
India,IND,2024-04-21,2206866200.0,0.0
India,IND,2024-04-22,2206866400.0,200.0
India,IND,2024-04-23,2206866400.0,0.0
India,IND,2024-04-24,2206866400.0,0.0
India,IND,2024-04-25,2206866400.0,0.0
India,IND,2024-04-26,2206866400.0,0.0
India,IND,2024-04-27,2206866400.0,0.0
India,IND,2024-04-28,2206866400.0,0.0
India,IND,2024-04-29,2206866400.0,0.0
India,IND,2024-04-30,2206866400.0,0.0
India,IND,2024-05-01,2206866700.0,300.0
India,IND,2024-05-02,2206866700.0,0.0
India,IND,2024-05-03,2206866700.0,0.0
India,IND,2024-05-04,2206866700.0,0.0
India,IND,2024-05-05,2206866700.0,0.0
India,IND,2024-05-06,2206866700.0,0.0
India,IND,2024-05-07,2206866700.0,0.0
India,IND,2024-05-08,2206866700.0,0.0
India,IND,2024-05-09,2206866700.0,0.0
India,IND,2024-05-10,2206866700.0,0.0
India,IND,2024-05-11,2206866700.0,0.0
India,IND,2024-05-12,2206866700.0,0.0
India,IND,2024-05-13,2206866700.0,0.0
India,IND,2024-05-14,2206866700.0,0.0
India,IND,2024-05-15,2206866700.0,0.0
India,IND,2024-05-21,2206867000.0,300.0
India,IND,2024-05-22,2206867000.0,0.0
India,IND,2024-05-23,2206867000.0,0.0
India,IND,2024-05-24,2206867000.0,0.0
India,IND,2024-05-25,2206867000.0,0.0
India,IND,2024-05-26,2206867000.0,0.0
India,IND,2024-05-27,2206867000.0,0.0
India,IND,2024-05-28,2206867200.0,200.0
India,IND,2024-05-29,2206867200.0,0.0
India,IND,2024-05-30,2206867200.0,0.0
India,IND,2024-05-31,2206867200.0,0.0
India,IND,2024-06-01,2206867200.0,0.0
India,IND,2024-06-02,2206867200.0,0.0
India,IND,2024-06-03,2206867200.0,0.0
India,IND,2024-06-04,2206867200.0,0.0
India,IND,2024-06-05,2206867200.0,0.0
India,IND,2024-06-06,2206867200.0,0.0
India,IND,2024-06-07,2206867200.0,0.0
India,IND,2024-06-08,2206867200.0,0.0
India,IND,2024-06-09,2206867200.0,0.0
India,IND,2024-06-10,2206867500.0,300.0
India,IND,2024-06-11,2206867500.0,0.0
India,IND,2024-06-12,2206867500.0,0.0
India,IND,2024-06-13,2206867500.0,0.0
India,IND,2024-06-14,2206867500.0,0.0
India,IND,2024-06-15,2206867500.0,0.0
India,IND,2024-06-16,2206867500.0,0.0
India,IND,2024-06-17,2206867500.0,0.0
India,IND,2024-06-18,2206867500.0,0.0
India,IND,2024-06-19,2206867500.0,0.0
India,IND,2024-06-20,2206867500.0,0.0
India,IND,2024-06-21,2206867500.0,0.0
India,IND,2024-06-22,2206867500.0,0.0
India,IND,2024-06-23,2206867500.0,0.0
India,IND,2024-06-24,2206867500.0,0.0
India,IND,2024-06-25,2206867500.0,0.0
India,IND,2024-06-26,2206867500.0,0.0
India,IND,2024-06-27,2206867500.0,0.0
India,IND,2024-06-28,2206867500.0,0.0
India,IND,2024-06-29,2206867700.0,200.0
India,IND,2024-06-30,2206867700.0,0.0
India,IND,2024-07-01,2206867700.0,0.0
India,IND,2024-07-02,2206867700.0,0.0
India,IND,2024-07-03,2206867700.0,0.0
India,IND,2024-07-04,2206867700.0,0.0
India,IND,2024-07-05,2206867700.0,0.0
India,IND,2024-07-06,2206867700.0,0.0
India,IND,2024-07-07,2206867700.0,0.0
India,IND,2024-07-08,2206867700.0,0.0
India,IND,2024-07-09,2206867700.0,0.0
India,IND,2024-07-10,2206867700.0,0.0
India,IND,2024-07-11,2206867700.0,0.0
India,IND,2024-07-12,2206867700.0,0.0
India,IND,2024-07-13,2206867700.0,0.0
India,IND,2024-07-14,2206867700.0,0.0
India,IND,2024-07-16,2206867700.0,0.0
India,IND,2024-07-17,2206867700.0,0.0
India,IND,2024-07-18,2206867700.0,0.0
India,IND,2024-07-19,2206867700.0,0.0
India,IND,2024-07-20,2206867700.0,0.0
India,IND,2024-07-21,2206867700.0,0.0
India,IND,2024-07-22,2206867700.0,0.0
India,IND,2024-07-23,2206867700.0,0.0
India,IND,2024-07-24,2206867700.0,0.0
India,IND,2024-07-25,2206867700.0,0.0
India,IND,2024-07-29,2206868000.0,300.0
India,IND,2024-07-30,2206868000.0,0.0
India,IND,2024-07-31,2206868000.0,0.0
India,IND,2024-08-01,2206868000.0,0.0
India,IND,2024-08-02,2206868000.0,0.0
India,IND,2024-08-03,2206868000.0,0.0
India,IND,2024-08-04,2206868000.0,0.0
India,IND,2024-08-05,2206868000.0,0.0
India,IND,2024-08-06,2206868000.0,0.0
India,IND,2024-08-07,2206868000.0,0.0
India,IND,2024-08-08,2206868000.0,0.0
India,IND,2024-08-09,2206868000.0,0.0
India,IND,2024-08-10,2206868000.0,0.0
India,IND,2024-08-11,2206868000.0,0.0
India,IND,2024-08-12,2206868000.0,0.0
Indonesia,IDN,2021-01-12,0.0,0.0
Indonesia,IDN,2021-01-22,132000.0,132000.0
Indonesia,IDN,2021-01-24,149242.0,17242.0
Indonesia,IDN,2021-01-25,161959.0,12717.0
Indonesia,IDN,2021-01-26,245685.0,83726.0
Indonesia,IDN,2021-01-27,308003.0,62318.0
Indonesia,IDN,2021-01-28,373786.0,65783.0
Indonesia,IDN,2021-01-29,416299.0,42513.0
Indonesia,IDN,2021-01-30,502955.0,86656.0
Indonesia,IDN,2021-01-31,515681.0,12726.0
Indonesia,IDN,2021-02-01,574938.0,59257.0
Indonesia,IDN,2021-02-02,648259.0,73321.0
Indonesia,IDN,2021-02-03,717647.0,69388.0
Indonesia,IDN,2021-02-04,796819.0,79172.0
Indonesia,IDN,2021-02-05,865609.0,68790.0
Indonesia,IDN,2021-02-06,914303.0,48694.0
Indonesia,IDN,2021-02-07,923449.0,9146.0
Indonesia,IDN,2021-02-08,985855.0,62406.0
Indonesia,IDN,2021-02-09,1066860.0,81005.0
Indonesia,IDN,2021-02-10,1248797.0,181937.0
Indonesia,IDN,2021-02-11,1362791.0,113994.0
Indonesia,IDN,2021-02-13,1475812.0,113021.0
Indonesia,IDN,2021-02-14,1494325.0,18513.0
Indonesia,IDN,2021-02-15,1578720.0,84395.0
Indonesia,IDN,2021-02-16,1658110.0,79390.0
Indonesia,IDN,2021-02-17,1747267.0,89157.0
Indonesia,IDN,2021-02-18,1787976.0,40709.0
Indonesia,IDN,2021-02-20,1956725.0,168749.0
Indonesia,IDN,2021-02-23,2059871.0,103146.0
Indonesia,IDN,2021-02-24,2188788.0,128917.0
Indonesia,IDN,2021-02-25,2315665.0,126877.0
Indonesia,IDN,2021-02-26,2449451.0,133786.0
Indonesia,IDN,2021-02-27,2598535.0,149084.0
Indonesia,IDN,2021-02-28,2690163.0,91628.0
Indonesia,IDN,2021-03-02,3023348.0,333185.0
Indonesia,IDN,2021-03-03,3386351.0,363003.0
Indonesia,IDN,2021-03-05,3528152.0,141801.0
Indonesia,IDN,2021-03-07,4022544.0,494392.0
Indonesia,IDN,2021-03-10,4837576.0,815032.0
Indonesia,IDN,2021-03-11,4991674.0,154098.0
Indonesia,IDN,2021-03-12,5108536.0,116862.0
Indonesia,IDN,2021-03-13,5440432.0,331896.0
Indonesia,IDN,2021-03-14,5480346.0,39914.0
Indonesia,IDN,2021-03-15,5739648.0,259302.0
Indonesia,IDN,2021-03-16,6185700.0,446052.0
Indonesia,IDN,2021-03-17,6581388.0,395688.0
Indonesia,IDN,2021-03-18,6787283.0,205895.0
Indonesia,IDN,2021-03-19,7027463.0,240180.0
Indonesia,IDN,2021-03-20,7346148.0,318685.0
Indonesia,IDN,2021-03-21,7835357.0,489209.0
Indonesia,IDN,2021-03-22,7879881.0,44524.0
Indonesia,IDN,2021-03-23,8226632.0,346751.0
Indonesia,IDN,2021-03-24,8687796.0,461164.0
Indonesia,IDN,2021-03-25,9330853.0,643057.0
Indonesia,IDN,2021-03-26,10117812.0,786959.0
Indonesia,IDN,2021-03-27,10412824.0,295012.0
Indonesia,IDN,2021-03-28,10489657.0,76833.0
Indonesia,IDN,2021-03-29,10707915.0,218258.0
Indonesia,IDN,2021-03-30,11229846.0,521931.0
Indonesia,IDN,2021-03-31,11805314.0,575468.0
Indonesia,IDN,2021-04-01,12200266.0,394952.0
Indonesia,IDN,2021-04-02,12286155.0,85889.0
Indonesia,IDN,2021-04-03,12485291.0,199136.0
Indonesia,IDN,2021-04-04,12643583.0,158292.0
Indonesia,IDN,2021-04-05,13046407.0,402824.0
Indonesia,IDN,2021-04-06,13353717.0,307310.0
Indonesia,IDN,2021-04-07,13735337.0,381620.0
Indonesia,IDN,2021-04-08,13975000.0,239663.0
Indonesia,IDN,2021-04-09,14727509.0,752509.0
Indonesia,IDN,2021-04-10,15005957.0,278448.0
Indonesia,IDN,2021-04-11,15145565.0,139608.0
Indonesia,IDN,2021-04-12,15572530.0,426965.0
Indonesia,IDN,2021-04-13,15805960.0,233430.0
Indonesia,IDN,2021-04-14,16046363.0,240403.0
Indonesia,IDN,2021-04-15,16309777.0,263414.0
Indonesia,IDN,2021-04-16,16526130.0,216353.0
Indonesia,IDN,2021-04-17,16690960.0,164830.0
Indonesia,IDN,2021-04-18,16739340.0,48380.0
Indonesia,IDN,2021-04-19,17017666.0,278326.0
Indonesia,IDN,2021-04-20,17233178.0,215512.0
Indonesia,IDN,2021-04-21,17591216.0,358038.0
Indonesia,IDN,2021-04-22,17920908.0,329692.0
Indonesia,IDN,2021-04-23,18265028.0,344120.0
Indonesia,IDN,2021-04-24,18484180.0,219152.0
Indonesia,IDN,2021-04-25,18556228.0,72048.0
Indonesia,IDN,2021-04-26,18842884.0,286656.0
Indonesia,IDN,2021-04-27,19159802.0,316918.0
Indonesia,IDN,2021-04-28,19487346.0,327544.0
Indonesia,IDN,2021-04-29,19847136.0,359790.0
Indonesia,IDN,2021-04-30,20015744.0,168608.0
Indonesia,IDN,2021-05-01,20110846.0,95102.0
Indonesia,IDN,2021-05-02,20135648.0,24802.0
Indonesia,IDN,2021-05-03,20372568.0,236920.0
Indonesia,IDN,2021-05-04,20653920.0,281352.0
Indonesia,IDN,2021-05-05,20984828.0,330908.0
Indonesia,IDN,2021-05-06,21313654.0,328826.0
Indonesia,IDN,2021-05-07,21592944.0,279290.0
Indonesia,IDN,2021-05-08,21868276.0,275332.0
Indonesia,IDN,2021-05-09,21975504.0,107228.0
Indonesia,IDN,2021-05-10,22230344.0,254840.0
Indonesia,IDN,2021-05-11,22485736.0,255392.0
Indonesia,IDN,2021-05-12,22586588.0,100852.0
Indonesia,IDN,2021-05-13,22615110.0,28522.0
Indonesia,IDN,2021-05-14,22620824.0,5714.0
Indonesia,IDN,2021-05-15,22675928.0,55104.0
Indonesia,IDN,2021-05-16,22708312.0,32384.0
Indonesia,IDN,2021-05-17,22870036.0,161724.0
Indonesia,IDN,2021-05-18,23199576.0,329540.0
Indonesia,IDN,2021-05-19,23466388.0,266812.0
Indonesia,IDN,2021-05-20,23905336.0,438948.0
Indonesia,IDN,2021-05-21,24317576.0,412240.0
Indonesia,IDN,2021-05-22,24641164.0,323588.0
Indonesia,IDN,2021-05-23,24762596.0,121432.0
Indonesia,IDN,2021-05-24,24816572.0,53976.0
Indonesia,IDN,2021-05-25,25455786.0,639214.0
Indonesia,IDN,2021-05-26,25760832.0,305046.0
Indonesia,IDN,2021-05-27,26063580.0,302748.0
Indonesia,IDN,2021-05-28,26487346.0,423766.0
Indonesia,IDN,2021-05-29,26758624.0,271278.0
Indonesia,IDN,2021-05-30,26889188.0,130564.0
Indonesia,IDN,2021-05-31,27045508.0,156320.0
Indonesia,IDN,2021-06-01,27308880.0,263372.0
Indonesia,IDN,2021-06-02,27619248.0,310368.0
Indonesia,IDN,2021-06-03,28027750.0,408502.0
Indonesia,IDN,2021-06-04,28347058.0,319308.0
Indonesia,IDN,2021-06-05,28702932.0,355874.0
Indonesia,IDN,2021-06-06,28770360.0,67428.0
Indonesia,IDN,2021-06-07,28972988.0,202628.0
Indonesia,IDN,2021-06-08,29616508.0,643520.0
Indonesia,IDN,2021-06-09,30155028.0,538520.0
Indonesia,IDN,2021-06-10,30700350.0,545322.0
Indonesia,IDN,2021-06-11,31195606.0,495256.0
Indonesia,IDN,2021-06-12,31603324.0,407718.0
Indonesia,IDN,2021-06-13,31727380.0,124056.0
Indonesia,IDN,2021-06-14,32039910.0,312530.0
Indonesia,IDN,2021-06-15,32603744.0,563834.0
Indonesia,IDN,2021-06-16,33264392.0,660648.0
Indonesia,IDN,2021-06-17,33962384.0,697992.0
Indonesia,IDN,2021-06-18,34551230.0,588846.0
Indonesia,IDN,2021-06-19,35086250.0,535020.0
Indonesia,IDN,2021-06-20,35283080.0,196830.0
Indonesia,IDN,2021-06-21,35586160.0,303080.0
Indonesia,IDN,2021-06-22,36304800.0,718640.0
Indonesia,IDN,2021-06-23,36998896.0,694096.0
Indonesia,IDN,2021-06-24,37699230.0,700334.0
Indonesia,IDN,2021-06-25,38394660.0,695430.0
Indonesia,IDN,2021-06-26,39050656.0,655996.0
Indonesia,IDN,2021-06-27,40224790.0,1174134.0
Indonesia,IDN,2021-06-28,40601932.0,377142.0
Indonesia,IDN,2021-06-29,41634510.0,1032578.0
Indonesia,IDN,2021-06-30,42744640.0,1110130.0
Indonesia,IDN,2021-07-01,43808548.0,1063908.0
Indonesia,IDN,2021-07-02,44661930.0,853382.0
Indonesia,IDN,2021-07-03,45495972.0,834042.0
Indonesia,IDN,2021-07-04,46043308.0,547336.0
Indonesia,IDN,2021-07-05,46338200.0,294892.0
Indonesia,IDN,2021-07-06,47444010.0,1105810.0
Indonesia,IDN,2021-07-07,48483610.0,1039600.0
Indonesia,IDN,2021-07-08,49483188.0,999578.0
Indonesia,IDN,2021-07-09,50644144.0,1160956.0
Indonesia,IDN,2021-07-10,51162410.0,518266.0
Indonesia,IDN,2021-07-11,51278370.0,115960.0
Indonesia,IDN,2021-07-12,51404660.0,126290.0
Indonesia,IDN,2021-07-13,52105604.0,700944.0
Indonesia,IDN,2021-07-14,54520988.0,2415384.0
Indonesia,IDN,2021-07-15,55438250.0,917262.0
Indonesia,IDN,2021-07-16,56169540.0,731290.0
Indonesia,IDN,2021-07-17,57486480.0,1316940.0
Indonesia,IDN,2021-07-18,57947616.0,461136.0
Indonesia,IDN,2021-07-19,58495880.0,548264.0
Indonesia,IDN,2021-07-20,58795964.0,300084.0
Indonesia,IDN,2021-07-21,59218276.0,422312.0
Indonesia,IDN,2021-07-22,60051996.0,833720.0
Indonesia,IDN,2021-07-23,60871400.0,819404.0
Indonesia,IDN,2021-07-24,61583920.0,712520.0
Indonesia,IDN,2021-07-25,62376480.0,792560.0
Indonesia,IDN,2021-07-26,62858200.0,481720.0
Indonesia,IDN,2021-07-27,63944892.0,1086692.0
Indonesia,IDN,2021-07-28,64838070.0,893178.0
Indonesia,IDN,2021-07-29,65959164.0,1121094.0
Indonesia,IDN,2021-07-30,66952416.0,993252.0
Indonesia,IDN,2021-07-31,67761336.0,808920.0
Indonesia,IDN,2021-08-01,68151250.0,389914.0
Indonesia,IDN,2021-08-02,68620910.0,469660.0
Indonesia,IDN,2021-08-03,69543120.0,922210.0
Indonesia,IDN,2021-08-04,70450630.0,907510.0
Indonesia,IDN,2021-08-05,71044504.0,593874.0
Indonesia,IDN,2021-08-06,72282880.0,1238376.0
Indonesia,IDN,2021-08-07,73147090.0,864210.0
Indonesia,IDN,2021-08-08,74275260.0,1128170.0
Indonesia,IDN,2021-08-09,74842340.0,567080.0
Indonesia,IDN,2021-08-10,76093130.0,1250790.0
Indonesia,IDN,2021-08-11,77145224.0,1052094.0
Indonesia,IDN,2021-08-12,77639416.0,494192.0
Indonesia,IDN,2021-08-13,80441270.0,2801854.0
Indonesia,IDN,2021-08-14,81412424.0,971154.0
Indonesia,IDN,2021-08-15,81800410.0,387986.0
Indonesia,IDN,2021-08-16,82907660.0,1107250.0
Indonesia,IDN,2021-08-17,84141600.0,1233940.0
Indonesia,IDN,2021-08-18,84595840.0,454240.0
Indonesia,IDN,2021-08-19,86414456.0,1818616.0
Indonesia,IDN,2021-08-20,87257190.0,842734.0
Indonesia,IDN,2021-08-21,88197070.0,939880.0
Indonesia,IDN,2021-08-22,88941176.0,744106.0
Indonesia,IDN,2021-08-23,89825940.0,884764.0
Indonesia,IDN,2021-08-24,91109810.0,1283870.0
Indonesia,IDN,2021-08-25,92105840.0,996030.0
Indonesia,IDN,2021-08-26,92784184.0,678344.0
Indonesia,IDN,2021-08-27,94556760.0,1772576.0
Indonesia,IDN,2021-08-28,95925080.0,1368320.0
Indonesia,IDN,2021-08-29,96512670.0,587590.0
Indonesia,IDN,2021-08-30,97609360.0,1096690.0
Indonesia,IDN,2021-08-31,98966500.0,1357140.0
Indonesia,IDN,2021-09-01,100288180.0,1321680.0
Indonesia,IDN,2021-09-02,101602000.0,1313820.0
Indonesia,IDN,2021-09-03,103542700.0,1940700.0
Indonesia,IDN,2021-09-04,104384320.0,841620.0
Indonesia,IDN,2021-09-05,105005820.0,621500.0
Indonesia,IDN,2021-09-06,105627440.0,621620.0
Indonesia,IDN,2021-09-07,107374570.0,1747130.0
Indonesia,IDN,2021-09-08,108916110.0,1541540.0
Indonesia,IDN,2021-09-09,110685380.0,1769270.0
Indonesia,IDN,2021-09-10,112043250.0,1357870.0
Indonesia,IDN,2021-09-11,113783060.0,1739810.0
Indonesia,IDN,2021-09-12,114500930.0,717870.0
Indonesia,IDN,2021-09-13,115415400.0,914470.0
Indonesia,IDN,2021-09-14,116822850.0,1407450.0
Indonesia,IDN,2021-09-15,118103360.0,1280510.0
Indonesia,IDN,2021-09-16,119638456.0,1535096.0
Indonesia,IDN,2021-09-17,121542200.0,1903744.0
Indonesia,IDN,2021-09-18,123257090.0,1714890.0
Indonesia,IDN,2021-09-19,124649550.0,1392460.0
Indonesia,IDN,2021-09-20,124882420.0,232870.0
Indonesia,IDN,2021-09-21,126261780.0,1379360.0
Indonesia,IDN,2021-09-22,128609970.0,2348190.0
Indonesia,IDN,2021-09-23,130228470.0,1618500.0
Indonesia,IDN,2021-09-24,132572040.0,2343570.0
Indonesia,IDN,2021-09-25,133429624.0,857584.0
Indonesia,IDN,2021-09-26,134987330.0,1557706.0
Indonesia,IDN,2021-09-27,136078000.0,1090670.0
Indonesia,IDN,2021-09-28,138186850.0,2108850.0
Indonesia,IDN,2021-09-29,140235980.0,2049130.0
Indonesia,IDN,2021-09-30,142192370.0,1956390.0
Indonesia,IDN,2021-10-01,143911700.0,1719330.0
Indonesia,IDN,2021-10-02,145383060.0,1471360.0
Indonesia,IDN,2021-10-03,146456500.0,1073440.0
Indonesia,IDN,2021-10-04,147230610.0,774110.0
Indonesia,IDN,2021-10-05,148596140.0,1365530.0
Indonesia,IDN,2021-10-06,150223740.0,1627600.0
Indonesia,IDN,2021-10-07,151451700.0,1227960.0
Indonesia,IDN,2021-10-08,154252320.0,2800620.0
Indonesia,IDN,2021-10-09,156281950.0,2029630.0
Indonesia,IDN,2021-10-10,157468780.0,1186830.0
Indonesia,IDN,2021-10-11,157929570.0,460790.0
Indonesia,IDN,2021-10-12,159768480.0,1838910.0
Indonesia,IDN,2021-10-13,162097310.0,2328830.0
Indonesia,IDN,2021-10-14,164730770.0,2633460.0
Indonesia,IDN,2021-10-15,166861740.0,2130970.0
Indonesia,IDN,2021-10-16,168836880.0,1975140.0
Indonesia,IDN,2021-10-17,170235790.0,1398910.0
Indonesia,IDN,2021-10-18,171169820.0,934030.0
Indonesia,IDN,2021-10-19,173014530.0,1844710.0
Indonesia,IDN,2021-10-20,174419550.0,1405020.0
Indonesia,IDN,2021-10-21,175579920.0,1160370.0
Indonesia,IDN,2021-10-22,177812700.0,2232780.0
Indonesia,IDN,2021-10-23,179437660.0,1624960.0
Indonesia,IDN,2021-10-24,180948210.0,1510550.0
Indonesia,IDN,2021-10-25,181688380.0,740170.0
Indonesia,IDN,2021-10-26,183477220.0,1788840.0
Indonesia,IDN,2021-10-27,185616140.0,2138920.0
Indonesia,IDN,2021-10-28,187720140.0,2104000.0
Indonesia,IDN,2021-10-29,189750190.0,2030050.0
Indonesia,IDN,2021-10-30,192442510.0,2692320.0
Indonesia,IDN,2021-10-31,193361230.0,918720.0
Indonesia,IDN,2021-11-01,194141520.0,780290.0
Indonesia,IDN,2021-11-02,195693520.0,1552000.0
Indonesia,IDN,2021-11-03,197804940.0,2111420.0
Indonesia,IDN,2021-11-04,199539840.0,1734900.0
Indonesia,IDN,2021-11-05,201512030.0,1972190.0
Indonesia,IDN,2021-11-06,202270240.0,758210.0
Indonesia,IDN,2021-11-07,204100130.0,1829890.0
Indonesia,IDN,2021-11-08,204606960.0,506830.0
Indonesia,IDN,2021-11-09,206529810.0,1922850.0
Indonesia,IDN,2021-11-10,208289400.0,1759590.0
Indonesia,IDN,2021-11-11,209858450.0,1569050.0
Indonesia,IDN,2021-11-12,211907870.0,2049420.0
Indonesia,IDN,2021-11-13,213128270.0,1220400.0
Indonesia,IDN,2021-11-14,214445100.0,1316830.0
Indonesia,IDN,2021-11-15,215168960.0,723860.0
Indonesia,IDN,2021-11-16,216663550.0,1494590.0
Indonesia,IDN,2021-11-17,218286100.0,1622550.0
Indonesia,IDN,2021-11-18,218409900.0,123800.0
Indonesia,IDN,2021-11-19,221362180.0,2952280.0
Indonesia,IDN,2021-11-20,222785200.0,1423020.0
Indonesia,IDN,2021-11-21,223638620.0,853420.0
Indonesia,IDN,2021-11-22,224041010.0,402390.0
Indonesia,IDN,2021-11-23,225644850.0,1603840.0
Indonesia,IDN,2021-11-24,227295840.0,1650990.0
Indonesia,IDN,2021-11-25,228987710.0,1691870.0
Indonesia,IDN,2021-11-26,230610240.0,1622530.0
Indonesia,IDN,2021-11-27,231786450.0,1176210.0
Indonesia,IDN,2021-11-28,232869970.0,1083520.0
Indonesia,IDN,2021-11-29,233664530.0,794560.0
Indonesia,IDN,2021-11-30,234839310.0,1174780.0
Indonesia,IDN,2021-12-01,236724380.0,1885070.0
Indonesia,IDN,2021-12-02,238203870.0,1479490.0
Indonesia,IDN,2021-12-03,239549920.0,1346050.0
Indonesia,IDN,2021-12-04,240654600.0,1104680.0
Indonesia,IDN,2021-12-05,241441920.0,787320.0
Indonesia,IDN,2021-12-06,241926510.0,484590.0
Indonesia,IDN,2021-12-07,243116800.0,1190290.0
Indonesia,IDN,2021-12-08,244253310.0,1136510.0
Indonesia,IDN,2021-12-09,245595840.0,1342530.0
Indonesia,IDN,2021-12-10,246880510.0,1284670.0
Indonesia,IDN,2021-12-11,248355280.0,1474770.0
Indonesia,IDN,2021-12-12,249399820.0,1044540.0
Indonesia,IDN,2021-12-13,249974820.0,575000.0
Indonesia,IDN,2021-12-14,251106720.0,1131900.0
Indonesia,IDN,2021-12-15,252866370.0,1759650.0
Indonesia,IDN,2021-12-16,254443700.0,1577330.0
Indonesia,IDN,2021-12-17,256270030.0,1826330.0
Indonesia,IDN,2021-12-18,257882460.0,1612430.0
Indonesia,IDN,2021-12-19,258469440.0,586980.0
Indonesia,IDN,2021-12-20,258955780.0,486340.0
Indonesia,IDN,2021-12-21,260302530.0,1346750.0
Indonesia,IDN,2021-12-22,262043740.0,1741210.0
Indonesia,IDN,2021-12-23,263751180.0,1707440.0
Indonesia,IDN,2021-12-24,265370270.0,1619090.0
Indonesia,IDN,2021-12-25,266589870.0,1219600.0
Indonesia,IDN,2021-12-26,267262600.0,672730.0
Indonesia,IDN,2021-12-27,267807650.0,545050.0
Indonesia,IDN,2021-12-28,269370100.0,1562450.0
Indonesia,IDN,2021-12-29,271240030.0,1869930.0
Indonesia,IDN,2021-12-30,273016800.0,1776770.0
Indonesia,IDN,2021-12-31,274749200.0,1732400.0
Indonesia,IDN,2022-02-06,323371230.0,48622030.0
Indonesia,IDN,2022-02-07,325015900.0,1644670.0
Indonesia,IDN,2022-02-08,325992900.0,977000.0
Indonesia,IDN,2022-02-09,327792260.0,1799360.0
Indonesia,IDN,2022-02-10,328946140.0,1153880.0
Indonesia,IDN,2022-02-12,331098270.0,2152130.0
Indonesia,IDN,2022-02-13,331211700.0,113430.0
Indonesia,IDN,2022-02-14,332516000.0,1304300.0
Indonesia,IDN,2022-02-15,333824000.0,1308000.0
Indonesia,IDN,2022-02-16,335078850.0,1254850.0
Indonesia,IDN,2022-02-17,336459620.0,1380770.0
Indonesia,IDN,2022-02-18,337806460.0,1346840.0
Indonesia,IDN,2022-02-19,338404600.0,598140.0
Indonesia,IDN,2022-02-20,338608200.0,203600.0
Indonesia,IDN,2022-02-21,339640540.0,1032340.0
Indonesia,IDN,2022-02-22,340874180.0,1233640.0
Indonesia,IDN,2022-02-23,342063840.0,1189660.0
Indonesia,IDN,2022-02-24,343353570.0,1289730.0
Indonesia,IDN,2022-02-25,344256480.0,902910.0
Indonesia,IDN,2022-02-26,344260960.0,4480.0
Indonesia,IDN,2022-02-27,344263600.0,2640.0
Indonesia,IDN,2022-02-28,345697250.0,1433650.0
Indonesia,IDN,2022-03-01,345700800.0,3550.0
Indonesia,IDN,2022-03-02,348638820.0,2938020.0
Indonesia,IDN,2022-03-03,349644030.0,1005210.0
Indonesia,IDN,2022-03-04,351058900.0,1414870.0
Indonesia,IDN,2022-03-05,352266900.0,1208000.0
Indonesia,IDN,2022-03-07,353698720.0,1431820.0
Indonesia,IDN,2022-03-08,354566400.0,867680.0
Indonesia,IDN,2022-03-09,356256640.0,1690240.0
Indonesia,IDN,2022-03-10,357308100.0,1051460.0
Indonesia,IDN,2022-03-11,358354800.0,1046700.0
Indonesia,IDN,2022-03-12,359380000.0,1025200.0
Indonesia,IDN,2022-03-14,360250850.0,870850.0
Indonesia,IDN,2022-03-16,362340320.0,2089470.0
Indonesia,IDN,2022-03-17,363890850.0,1550530.0
Indonesia,IDN,2022-03-19,364305500.0,414650.0
Indonesia,IDN,2022-03-20,364931100.0,625600.0
Indonesia,IDN,2022-03-21,365473900.0,542800.0
Indonesia,IDN,2022-03-22,368133980.0,2660080.0
Indonesia,IDN,2022-03-23,369859000.0,1725020.0
Indonesia,IDN,2022-03-24,370188930.0,329930.0
Indonesia,IDN,2022-03-28,375911000.0,5722070.0
